3.950000107288360596e-01,3.333333432674407959e-01,3.240000009536743164e-01,1.735159754753112793e-01,9.300000071525573730e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.449999928474426270e-01,3.166666626930236816e-01,3.240000009536743164e-01,1.735159754753112793e-01,9.399999976158142090e-01,0.000000000000000000e+00,8.095242083072662354e-02
3.950000107288360596e-01,2.833333313465118408e-01,3.240000009536743164e-01,1.735159754753112793e-01,9.499999880790710449e-01,0.000000000000000000e+00,8.095242083072662354e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.250000119209289551e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.350000023841857910e-01,3.166666626930236816e-01,3.240000009536743164e-01,1.735159754753112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.095242083072662354e-02
4.449999928474426270e-01,3.166666626930236816e-01,3.240000009536743164e-01,1.735159754753112793e-01,9.499999880790710449e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.850000143051147461e-01,3.166666626930236816e-01,3.240000009536743164e-01,1.735159754753112793e-01,9.399999976158142090e-01,0.000000000000000000e+00,8.095242083072662354e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.300000071525573730e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.350000023841857910e-01,3.833333253860473633e-01,3.240000009536743164e-01,1.735159754753112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.095242083072662354e-02
4.600000083446502686e-01,3.333333432674407959e-01,3.240000009536743164e-01,1.735159754753112793e-01,9.300000071525573730e-01,0.000000000000000000e+00,8.095242083072662354e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.300000071525573730e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.699999988079071045e-01,3.333333432674407959e-01,3.240000009536743164e-01,1.735159754753112793e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.095242083072662354e-02
4.449999928474426270e-01,3.166666626930236816e-01,3.319999873638153076e-01,1.643835604190826416e-01,9.399999976158142090e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.950000047683715820e-01,3.166666626930236816e-01,3.519999980926513672e-01,1.598173528909683228e-01,9.399999976158142090e-01,0.000000000000000000e+00,8.095242083072662354e-02
5.049999952316284180e-01,3.000000119209289551e-01,3.440000116825103760e-01,1.826484054327011108e-01,9.300000071525573730e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.850000143051147461e-01,3.166666626930236816e-01,3.280000090599060059e-01,1.757990866899490356e-01,9.399999976158142090e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.850000143051147461e-01,3.000000119209289551e-01,3.600000143051147461e-01,1.826484054327011108e-01,9.399999976158142090e-01,0.000000000000000000e+00,8.095242083072662354e-02
4.749999940395355225e-01,2.833333313465118408e-01,3.319999873638153076e-01,1.278538852930068970e-01,9.300000071525573730e-01,0.000000000000000000e+00,8.095242083072662354e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
